start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45043.291666666664,Last0207,First0207,CID0207,PERSON_0207,First0207,Last0207,Grade 5,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,termako / termcqa","termdks & learnsummary,resultroute termdvr,termand mentormodel","termclr termdxu contextshare,termarp effortapproach optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv",Extrovert,No preference,Structured / Process-driven / Logical,termbec termaaa termarp effortapproach termdzc termbrc termdvf termbit&termbec teamchoice detailsummary termbev termbec futureview optionpath termdvx termbmd termdxu contextpath termeas.  reasonshare termafg futurepoint termczh contextshare termbev termbec futureview optionpath termdvx termbmd termdzv termdvx learnoutcome termdwc termagm contextfield termdxu termdzc termbrc.  termbec learnguide termdvx termagr effortapproach learnoutcome detailsummary termbev termebb termdvf termbec termacm contextfield termdxu termbhr.,termbec futureview optionpath termdvx termdwn termdpc termdvx termagr effortapproach learnoutcome termawe.,Group 04,Unit 07,2023
45043.28194444445,Last0210,First0210,CID0210,PERSON_0210,First0210,Last0210,Grade 6,Mentor,No,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl","termdks & learnsummary,resultroute termdvr,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx,termdco termbhr contextgroup",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,"termaum termamd termalg termddb leaderprocess 25-effortpoint, termbev termbec learnguide termdvx termash termalg termaqc termcma termdlp termcqc termdpc termaml termddb termaly. termbec termaul learngroup termbut effortapproach reviewroute termaqo termalo futureframe termdvx termdup termanv, termbev termbec learnguide termdvx termagr termdpy termdvx termash termdvx effortapproach termahp termdvx termdch termdxu termbla termbev termdxu termeaq. termbec termbot learnguide termdvx termagr termdpy termdvx termcto termalg termbhr termdla termcwr. termbec designsystem studychoice termaqc termayf, termbev termbec termcnf termbhb careerroute. teamgroup termdiz practiceapproach termadj termbqz termddb logicbridge, termbev termbec learnguide termdvx termcto planview termbas termczw. termbui termbot termagg termaqo termaqc termbro termcgt contextfield termbyg termbev termaaa termcdj studychoice termaqc projectview learnsummary termbla termcdn learngroup termbfb termdem termafj termdvf termcqn termdvx termazy termaxw termafg practicerecord. termaum termapx effortapproach reviewroute termbja reviewshare termbla planpath effortapproach termbit&termbec termdql. termbec futureview optionpath termdvx termdch termaee termaqo termbqz termcej termals termcqf.",termbec reviewsignal termbut termcig termbxp resultprofile. termbec termbiz reviewshare termaly effortapproach termaml termcfj termbev learnguide termdvx termcto termdvf practiceapproach termdvf termbec termadf termbgc. projectrecord termayj.,,,,,,,,,,Group 01,Unit 08,2023
45043.27222222222,Last0211,First0211,CID0211,PERSON_0211,First0211,Last0211,Grade 1,Mentor,No preference,"termbtk/termajf,effortframe/termduz,plansignal/changeapproach","termcsi termbkc,termdge futureprofile,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",2 mentees,Introvert,No preference,Structured / Process-driven / Logical,termbec termadw contextfield termahu changesummary termbev termdtz termbyz termchh.  termbec termbut termamd termdpy termdvx termauh termbvv planpath futurepoint termaml termafj termbev termcjj contextrecord termbqz termbec learnguide termdvx termasi termcnr termdmk.  termbec termaoa termdvx termdwc contextfield termaqc termctu termbev logicthread termaqo effortapproach termahp.  termdxu termdge termaly termdvx termbse termdmk termalg termaqc projectinsight termbec termbut mentoroutcome termbev termdwn termdzc practicefield termdvf termdta.,,,,,,,,,,,Group 03,Unit 03,2023
45043.302777777775,Last0212,First0212,CID0212,PERSON_0212,First0212,Last0212,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termarp effortapproach optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",Introvert,No preference,Structured / Process-driven / Logical,"termbec termaaa termdzc termdvx termddb termbev futureview optionpath termdvx careerprofile termbev termcag termdvx termcjs termbxd termaqc termaef. reviewshare termaly termdxu termdpd ""studyanalysis"" termchd termbev termbec learnguide termdvx termawz effortapproach termawb termbrh termbev termbzm termdzc termanz. termbec termbot futureview optionpath termcag studychoice termdpc termdvx termbga termdvf termark termddu termbev termdvf effortapproach futuredialog termccv.",termbec termaaa termcxd termdvx termagr termadj termbkj contextfield termdxu termanb termbev termdxu termcsi.,Group 02,Unit 03,2023
45043.30694444444,Last0213,First0213,CID0213,PERSON_0213,First0213,Last0213,Grade 8,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termalt termctu,termdzz termajf/skillmodel,termbhr termaxs/termaoo careerdialog","termdwn methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termbec termbmz termbsh termbat termasv contextfield termark termbgr termacw termaqo termcqj termbhr termdvx termbfh termddb termbev termbsh detailthread termbhr termank termaim.,termbec termbhd effortapproach termahp contextfield termaqc termdet teamchoice termbev termbnm effortapproach reviewroute termcsf termaqo termbyz termbev futureview optionpath termdvx termasi studychoice termcez termbec termbpc termdbn.,,,,,,,,,,Group 05,Unit 06,2023
45043.30486111111,Last0214,First0214,CID0214,PERSON_0214,First0214,Last0214,Grade 5,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,methodfield termagc","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termclr termdxu contextshare,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,"termbec designsystem termdxu termbkn termbrc contextfield valueshare 2023 termdrb planpath termark detailtrack termebr (reasonnetwork) termbev futureview optionpath termdvx termagr termbet termalg effortapproach termbrx planpath reviewshare skillinsight termbqz termaly revieweffort termaqo termdxu futuredialog leaderprocess termcag. termbec termbut termamd termchw focuspoint planpath termavq termaxw termamu effortthread contextfield termbev termboi reviewshare teamchoice termbev futureview optionpath termdvx growthwindow termbyz effortapproach termcjb. contextfield termdxu termdjs termcbz termbwd termcyv termddb (2016-2020) termbec termceu termchf termbgi termcsf reasonshare learnprofile termdvx termbzm termdzc termanz, termbev termbec termdjn reviewshare termaly effortapproach termaml termcfj termdvx termand termbqz.",termcpr termbxp termcjo.,Group 04,Unit 11,2023
45043.3,Last0215,First0215,CID0215,PERSON_0215,First0215,Last0215,Grade 6,Mentor,Yes,"termbog/impactnetwork termdhg,termanh/termcnn,termbtk/termajf","termdks & learnsummary,termcsi termbkc,termalt termctu","termdpc termdvx termagr termark termccm termavi,termclr contextshare,termdwn methodeffort futurefield termdhp",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termbgc termcto termdmk methodwindow studychoice termdxu termbla termcyv termddb. methodwindow studychoice termdxu termabm termcyv termddb, termbec termbgc termcto contextfield termaet termaqc termccx termaqo termazy, termbev  methodanalysis termbkw growthwindow termcqj methodapproach. termbec termaoa termdvx termcto termavq logicchoice termcjs termbev termbmz termcqj termdfn termbev termago.",,,,,,,,,,,Group 05,Unit 10,2023
45043.32013888889,Last0216,First0216,CID0216,PERSON_0216,First0216,Last0216,Grade 7,Mentor,No preference,"termanh/termcnn,termczn termeas/reviewguide termaqk,reviewmatch optionmodel/termbwl","resultroute termdvr,termand mentormodel,termdge futureprofile","termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx",1 mentee,Introvert,Extrovert,Creative / Explorer / Experimenter,"termbec learnguide termdvx termagr effortapproach termbrx termakr termbrg termdpy termdvx termbut termdrs termcqc termcjl termbev termazn termafg termaxr leaderprocess termagm.  termbec learnguide termdvx termauv termdvx termcez termbxe learnguide termcsf termaqo termcqj termchd termbev termals termbxe termafg termdoo contextfield effortapproach termddg, termcez termafg termaee termdmw termbqz termcxg termbkw termdvx termbck termcqj termcsu termdtb termbev mentoranalysis termaqc termdkk termbxe termafg mentorprocess leaderprocess.  termbec termbut 25 effortpoint termaqo termbla contextfield futurefield termbev termbec learnguide termdvx termdns planpath termaqc termahp termcez termbxe learnguide termdvx termdpa contextfield termcny termbqz termdnc termbkw.",,,,,,,,,,,Group 02,Unit 08,2023
45043.32361111111,Last0217,First0217,CID0217,PERSON_0217,First0217,Last0217,Grade 6,Mentor,No,"termbtk/termajf,effortframe/termduz,reviewmatch optionmodel/termbwl","termdks & learnsummary,termcsi termbkc,termanz optionmodel","termclr contextshare,termdco termcyx,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,termbec termccx termagz optionpath termccm termbrg effortapproach valueguide termagg termaqo logicthread termcyv termddb.  termdzd termcfp leaderprocess effortframe termcuf termdfn termdzc termbio termdjo-termduk termbkn termcnb.  termccm termdsx supportapproach effortapproach valueguide termagg contextfield termdxu termbhr logicthread termbev termdef termdvx growthwindow changesummary.,termbec termbiq termdvx supportbridge contextfield growthrecord termbio termbdc termbzo termdvf termbui contextfield termaqc efforteffort termadj termdki valueprocess.,,,,,,,,,,Group 02,Unit 01,2023
45043.32708333333,Last0218,First0218,CID0218,PERSON_0218,First0218,Last0218,Grade 10,Mentor,No preference,"termbog/impactnetwork termdhg,termczn termeas/reviewguide termaqk,effortframe/termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termaum leadermatch effortapproach termapj termbhr termcyv termddb termbev termadw termbec termbgc termckd termdbn termdql termdvx termdmk.,reasonchoice/effortapproach,,,,,,,,,,Group 06,Unit 04,2023
45043.32847222222,Last0219,First0219,CID0219,PERSON_0219,First0219,Last0219,Grade 8,Mentor,Yes,"termanh/termcnn,termbtk/termajf,practicewindow termcyx/termaud growthmatch","termalt termctu,termanz optionmodel,learnapproach","termarp optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"practicenetwork termdxu termcjl (termblq contextfield termcua), termaum teambridge termbrg effortapproach termbrx termbev termdfl termdvx termdzu termcyx termalg termdxu termbgj termcqn. termbec termbmz careerdialog termcyx termalg termanz termbev termcdb termdvx termdwn planpath termdxu termahp termdvf practiceapproach termdvf termbxe termdwn planpath termagm. termbsb, termbui termchy termcqc termaqk termddb effortapproach termadj termdma termafw termbev termbiz teamsystem termaly termbrm.",reasonchoice/effortapproach,,,,,,,,,,Group 03,Unit 05,2023
45037.459027777775,Last0220,First0220,CID0220,PERSON_0220,First0220,Last0220,Grade 7,Mentor,No preference,"termczn termeas/reviewguide termaqk,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,termbec termbmz termbsh termcma termbwb termdvx detailview termcqj termbhr mentorfield (termbqp termbsp termbev termcqr termbjf) termbev termaqc termcnb designfield termdvx termdhy termaqc termdbe.,termbec termaaa termbeo termcth contextfield termaqc termebr-termaaz teamsystem teamchoice. termbec termaaa studychoice termdxu termdex termahp.,,,,,,,,,,Group 06,Unit 08,2023
45043.33541666667,Last0221,First0221,CID0221,PERSON_0221,First0221,Last0221,Grade 5,Mentee,,,,,,,,,,,No preference,"termanh / termcnn,effortframe / termduz,reviewmatch optionmodel / termbwl","termdks & learnsummary,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Creative / Explorer / Experimenter,termbec termaaa termdgn contextfield termcth contextfield reviewshare teamchoice termdvf effortapproach termahp termakr termbec termdjn termbec termbut termdiz practiceapproach termdvx termdwn termcqc termbed termaqc termdph detailnetwork. termbec learnguide termdvx termagr termdpy termdvx termagr teampath termdvx termbgi termdoa termaqk skilltopic termdxu termame termaly termbrg termbzf. termbec learnguide termdvx termdwn termdpc termdvx termate termdxu termbhr termdiz termbqz termbec termbgc termawz termadj termbay termand.,termbec termcxp termagr skillroute termdvx termaqc reportroute logicinsight mentorsystem contextfield focusnetwork!,Group 05,Unit 12,2023
45043.33125,Last0222,First0222,CID0222,PERSON_0222,First0222,Last0222,Grade 5,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl","termalt termctu,resultroute termdvr,learnapproach","termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termagr effortapproach termbrx termdvx termcto termabs growthrecord optionpath termbgi termcjs termbxd termddb termbev contextfield effortapproach termciv termbqz termbgf termbkw termdjn teampoint.  termdxu termaaw termafg termbqz termbec termbgc termcto termabs termbro termduv termcwi termbja termdxu termcwa termbev termdxu effortroute termdvx termbed termdxu termbhr. termbot termdvx termbse termdfn termcwa termaum leadermatch termdvf termdop termaqo termcez termdzd termdvx reviewfield.  termdxu termdei termdkk futureview termagr termbqz termbxe termdjn teampoint termbev termafg termdpy termdvx termcmo termcqj termdeh termbhr termbbi termalg logicgroup.,,,,,,,,,,,Group 03,Unit 06,2023
45043.32777777778,Last0223,First0223,CID0223,PERSON_0223,First0223,Last0223,Grade 5,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,methodfield termagc","termdks & learnsummary,termcsi termbkc,termanz optionmodel","termclr termdxu contextshare,termarp effortapproach optionmodel termbrc,termdxn termcyx",Introvert,No preference,Structured / Process-driven / Logical,"termbec termaaa mentorprocess termdvx termagr effortapproach termahp termbxd termccm contextfield termaqc termcdb termbqz termbec termbgc termdwn termdvx termbmc termbev termaep termdxu termdeh futuresystem termdbr contextfield termbgs termdvx termcmo effortapproach termadj termdma termaed. termbec futureview termaoa termdvx termbzm growththread termalg termdxu termbrx termdvx insightview termdgo termdma termeac termdbr termbqz termbgc termagr termdkj termbxd termdxu termbnt-termdvx-termbnt termalt termbev termbhs termcjl. termcmm, termbec futureview optionpath termdvx termagr termdpy termdvx learnoutcome termaca methodguide termbxd termdxu termdeh termeac termdbr termdiz termbqz termbec termbgc termamy termadj futuremodel-termbgp.",,Group 05,Unit 11,2023
45043.36597222222,Last0224,First0224,CID0224,PERSON_0224,First0224,Last0224,Grade 6,Mentor,No preference,"termbtk/termajf,reviewmatch optionmodel/termbwl,termako/termcqa","termdks & learnsummary,termalt termctu,termdge futureprofile","termclr contextshare,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"termaum termcik termbrg effortapproach termbrx contextfield reviewshare teamchoice termaqc termbsb termcsh effortpoint.  termbui effortapproach termahp termdvf termdta contextfield methodeffort termagz, termdiz termbec careerframe termcjb growthprocess termdvx termbse mentorbridge, termaii focuspoint","termcjc termdtr termdvx termazn termalg termavq termaxw termbki termcli supportbridge termagm termbdc termbzo.  termbec termbut effortapproach termcpj changesummary planshare termbqz termbdu termdxu termatc termcyv termdzn, termbev termbec reviewsignal learnguide termdvx termdnp termavq termdzd supportbridge contextfield growthrecord.",,,,,,,,,,Group 01,Unit 08,2023
45043.354166666664,Last0225,First0225,CID0225,PERSON_0225,First0225,Last0225,Grade 5,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,effortframe/termduz,plansignal/changeapproach","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"termaum termbgq teamsystem termdvf termbqp termbrx termbev termahp studychoice termczh termbik termccj termdxu termbhr termcyv termddb. termcay termark termccm termbrx futureview termchf termark termaxh termbrx teamoutcome leadernetwork termdxu termalt termctu. termbja termdxu termdeh teamsystem, termaum termapx termdpc termdvx termdfc termbev detailthread termcyx termbev termcat termabn termaqc termebr, termbev termbec learnguide termdvx termdch termaqc termcgn termaqo termdea termdvx termdxu termayh termahp.","termdvf effortapproach termccv termaqo termbaq/termdvl, termbui termbkj termalg termcat termabn termacs termbev termdhp termbqz growthwindow termagm effortapproach termbpn termdql termbwd termcyv termddb. termcjc optionpath termdvx termcto termdxu termayh termahp termaok termdpc termdvx methodmatch termbev termbmx termcqj termdql termdvx termcto termbkw focusoutcome valuepoint termbev supportinsight termbwd termdvf termdta.",,,,,,,,,,Group 05,Unit 10,2023
45043.379166666666,Last0226,First0226,CID0226,PERSON_0226,First0226,Last0226,Grade 8,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,effortframe/termduz,plansignal/changeapproach","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termdwn methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termcjc optionpath termdvx termckd termark termdbq (termbio termbav) termdvx termauv termbev termbse skillmodel.,,,,,,,,,,,Group 02,Unit 12,2023
45043.379166666666,Last0227,First0227,CID0227,PERSON_0227,First0227,Last0227,Grade 1,Mentee,,,,,,,,,,,No preference,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,reviewmatch optionmodel / termbwl","resultroute termdvr,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termbhy termark practicepoint,termcay termdta-termahf termcyv termddb",Introvert,No preference,Creative / Explorer / Experimenter,learnwindow termalg effortapproach termadj termbgq termbro termbqz termbec termbgc termari termboh contextfield termaqc termcrj termcqc termcig termahs termbec effortgroup termbut termbqz termbgc termagr termcif termcsf termadj contextfield effortapproach termakw termalg termbkw. termdxu termaaw termafg termbwp termdcl termdvx careerprofile termalg termaqc termbrx termbev termbzm termanz termbxe termafg termbsd termalg termdvx termamy termadj termblh termalg methodeffort termazy methodeffort skillframe termaqc termdqm contextfield termdxu insightwindow growthtrack. termbui termdow termdvx termbut effortapproach detailapproach termboh termdvx contextfield termaqc termcrj termaxw termbec termbgc termbut termdvf effortapproach termbrc practicesummary leaderprocess termdpc termbec effortgroup detailthread termdxu termbhr termbwd termcyv termddb.,termcfp termchj termaly impactwindow termbec termaaa termcjj contextfield termaqc termbpz termdvv termdqh termbui practiceroute termdpc termbrg contextfield reviewshare teamchoice effortgroup focusdialog termdxu termcdq termbio termcez termbec termaqu termagr termbem? termbui termdzd termdvf termbce termbev futureview optionpath termdvx termagr termapv termdpc termaqc termcsu teamchoice termaly supportapproach termcsf. termabs termdno termaly termals termbui termarl termebx termdvx termdwv termbev termakf termbec termaqu termagr? termbrr termdvx termdwv termals termbec termaaa termdpy termdvx.,Group 02,Unit 05,2023
45043.35763888889,Last0228,First0228,CID0228,PERSON_0228,First0228,Last0228,Grade 7,Mentor,No,"termbtk/termajf,termczn termeas/reviewguide termaqk,termako/termcqa","termanz optionmodel,termand mentormodel,learnapproach","termdpc termdvx termagr termark termccm termavi,termclr contextshare,termdco termcyx",2 mentees,Introvert,No preference,Structured / Process-driven / Logical,"termbec termaaa effortapproach termdks termbev learnsummary termavy termbxd termbvd/termbzy termbev termaaa termbfx mentorprocess termdvx mentoranalysis termbkj termbev termcto termdzu effortapproach termadj termcmg termbev termdma termais termbxd termddb.  termbec termaaa termbot termark termahg termbhr termdhl termbev termbrx termbxd termdxu termbwl, termdiz termaaa mentorprocess termbgd termbqp termaqo termdki termcpn termcgm.  termbec termcdb termbqz termbui termdpy termdvx termbmx termaqc termdvj termaum termamd termdpp termdvf effortapproach methodrecord termajv termdvx termcto termdmk termagr termapj termbxd termddb.","termbec growthmodel ""termcpr"" termdvx termaqc termdno termaqo ""futureview termayj termdtr effortapproach termahp termbxd termdna futurefield termcob/termdgw?"" termaqx, termakr termbec futureview optionpath termdvx termbzm termccm termazy planpath methodeffort termbqc termaqo termddb termbev termdef leaderprocess termcwm termdvx termdfl termdvx termdfc effortapproach termcmg termais termbxd termbvd/termbzy.",,,,,,,,,,Group 03,Unit 03,2023
45043.37013888889,Last0229,First0229,CID0229,PERSON_0229,First0229,Last0229,Grade 2,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,effortframe / termduz,plansignal / changeapproach","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,"reasonshare termafg termbjd termdwl termaqo termbfg effortapproach termbrx contextfield termdna termcjl. termbec learnguide termdvx termagr effortapproach termahp termdvx termdwn termadj contextfield termcwv termcqc termddb termbev termajp futurepoint termbhr teamrecord. reportprocess focusmatch, termbec learnguide termdvx termdhr termdco termdxu termamh termbte termcgj termdvf termdta termdvf termeal termdvx termdxu termbkn termbyb. teamsystem futureview termcxg termagm termdvx learnwindow termalg termavq termadj termbgq termaxw termbgc goalview termcqj termdea termalg termagm.",reasonchoice/effortapproach,Group 02,Unit 06,2023
45043.38611111111,Last0230,First0230,CID0230,PERSON_0230,First0230,Last0230,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,reviewmatch optionmodel / termbwl","termalt termctu,termanz optionmodel,termdge futureprofile","termclr termdxu contextshare,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Structured / Process-driven / Logical,termbrg termdzc termdvx termddb termbec futureview optionpath termdvx termdns termaqc contextshare planpath termavq termadj termbgq skillframe termbgi. termbec termbiz reasonframe termaqc termbrc termaqo effortapproach termahp futureview termcxg termagm termdvx termclr termdxu contextshare termbev termbqz termazi termduh termcto termagm termdco effortapproach termawb termbhr contextgroup termcyv termddb. termbec futureview termagr termdyz termdvx termbnn.,termdhd,Group 04,Unit 04,2023
45043.39722222222,Last0231,First0231,CID0231,PERSON_0231,First0231,Last0231,Grade 2,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,Extrovert,Creative / Explorer / Experimenter,termbec supportinsight futureview termdmn termdvx termbti termbgi termcmr termaqc supportrecord termaat termbev termcik termdxu termcjj termbwd termcyv termddb. termbec termaaa mentorprocess leaderprocess effortapproach termbhr contextgroup termcuf termdpa termcez termaly termcsf termcyv termddb termdqp. termbec termbiz termcna termcvn termcuf termbot methodframe termclo termcxp termagr termdxu termdfw,termbec learnguide termdvx careerprofile termdvf practiceapproach termdvf termbec termbgc termbev logicmodel termdxu termcpk reviewmatch termdvx termdco termdxu reviewmatch termcyv termddb.,Group 03,Unit 07,2023
45043.39791666667,Last0232,First0232,CID0232,PERSON_0232,First0232,Last0232,Grade 8,Mentor,No preference,"termanh/termcnn,termbtk/termajf,termczn termeas/reviewguide termaqk","termanz optionmodel,termdzz termajf/skillmodel,termdge futureprofile","termdwn methodeffort futurefield termdhp,termarp optionmodel termbrc,termbhy termark practicepoint",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termaaa termdzd termbeo effortapproach termccv termaqo termccm, termcuf termbec termeac reviewshare termazi termagr effortapproach termaml termciv termdvx mentoranalysis termbmw termdvx termaqc termcsi. termaum termamd termcyv termddb leaderprocess 11 effortpoint termbev termani termbmz termcth contextfield futurepoint termczh termbom termaqo termbrx termagz contextfield termbgs termbqp termcjs termdxu careerprofile termbev growthwindow changesummary termdvx termaqc termddb termcsi. termdxu termbrb futureview termagr termdvx growthwindow skillmodel termbev focuspoint termdvx termdxu termahp termbqz termcno termbkw termdvx termdjn termdcm contextfield termcqj termeaj termaqo termbhs termbev termalt logicthread..",,,,,,,,,,,Group 02,Unit 10,2023
45043.404861111114,Last0233,First0233,CID0233,PERSON_0233,First0233,Last0233,Grade 5,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,practicewindow termcyx / termaud growthmatch,reviewmatch optionmodel / termbwl","termdks & learnsummary,termcsi termbkc,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termbhy termark practicepoint",Extrovert,No preference,Structured / Process-driven / Logical,termcdj leaderprocess termddb termdsx termamd effortapproach detailprocess. termbec termaaa mentorprocess termchh termdvx termdfn termbev growthfield termadj. termbfg effortapproach termbrx termcxp termagr effortapproach termaml termciv termdvx termdwn termadj termcqc termaqc termaef termdvf termdta termdvf termbzm effortapproach termdzc termazs.,,Group 01,Unit 04,2023
