start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45792.691666666666,Last0930,First0930,CID0930,PERSON_0930,First0930,Last0930,Grade 6,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termdks & learnsummary,termalt termctu,termdge futureprofile","termdwn methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termbut termamd termalg termddb leaderprocess termbdc 11 effortpoint termbev termbut effortapproach reviewroute termaqo termbla termalg termczh termcbn termbxd termaqc termaef.  contextfield termdxu reviewmatch termbwd termbec termbut careerframe termbpc termdxu termdle leaderprocess termbsh termdmk, termbsh termbhc termalg termcqj termciy termbev termeab practicethread leaderprocess termaqc termdpd termagg termaqo termdxu termeaq termbwd termbev studysummary termbsh termazy termdlx contextfield termcqj termbkn termcbn termbev termdco termcnb termdvx termamg termcqj reportprocess termcmi termbhr termbrb.",,,,,,,,,,,Group 02,Unit 11,2025
45792.72430555556,Last0553,First0553,CID0553,PERSON_0553,First0553,Last0553,Grade 6,Mentee,,,,,,,,,,,Same role/function,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp termakr termbec termaul termdpc practiceapproach logicthread termbgc planwindow planpath termdfn termdlf planpath termavq termaxwâ€™studyfield termamd termcdn termbecâ€™termdmy termcxd termdvx practicechoice. termbecâ€™termdmy termdow termdvx methodmatch termbkp, growthanalysis, termbev termcag termdvx planapproach termadj focustopic leadernetwork termdxu termbrb. termbec learnguide termdvx planwindow termcsf termaqo reviewshare termalg termadj logicgroup, learnoutcome termeba, termbev effortapproach termdzr termdql.",reasonchoice/effortapproach,Group 06,Unit 12,2025
45792.74444444444,Last0014,First0014,CID0014,PERSON_0014,First0014,Last0014,Grade 6,Mentor,No preference,"termbog/impactnetwork termdhg,termbtk/termajf,effortframe/termduz","termalt termctu,termanz optionmodel,termdge futureprofile","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termdwn methodeffort futurefield termdhp,termcay effortapproach termadj effortpath futuredialog termccv",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termcto termanz termdvx termaul termblb leaderprocess termbhr termbbi termctu learngroup termbut termbwd,reasonchoice/effortapproach,,,,,,,,,,Group 03,Unit 04,2025
45792.84097222222,Last0059,First0059,CID0059,PERSON_0059,First0059,Last0059,Grade 5,Mentor,No,"termbog/impactnetwork termdhg,effortframe/termduz,plansignal/changeapproach","termdks & learnsummary,termalt termctu,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,Extrovert,Creative / Explorer / Experimenter,"termbec termaaa termcwf termdvx termbxm termdvf effortapproach termbrx contextfield reviewshare teamsystem teamchoice termdvf termbec termbut teambridge termaqc resultdialog 3 effortpoint termaqo termcwa termcdj termalg termcqn termbev termbut termapx termadj termcqc termdpc termdvx insightprocess logicchoice. supportprofile projectframe learnguide termdvx learnwindow termalg termdmk, termbev termdvx termagr termaiu, termbev termbec learnguide termdvx effortoutcome reviewmatch termdvx termcto termabs termdjn termbqz termcqj termdql termcde. studychoice effortapproach termadj termalt termdxi, termbec learnguide termdvx termdje termdpc termbec termcto termdmk detailthread termddb termbev termcjs termcqj futurethread termbev termcda termcqj termago termdvx termake termebr.","termbec termaaa termaqc termcvq termaqo termaqc termbyx termcqg, optioneffort-contextapproach, termbev reviewshare termazn termdsx termamd termaqc reportprocess goalrecord termaqo termdxu termbhr. termbec termadw termbqz reviewshare teamchoice goalpath termaes, termaxl, termbev termczn-termeas. termagz optionpath reviewshare termdto growthwindow termagm termcdb termdvf termbec termbiz termcqc termaqc termcrj.",,,,,,,,,,Group 06,Unit 06,2025
45792.84722222222,Last0059,First0059,CID0059,PERSON_0059,First0059,Last0059,Grade 5,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termarp effortapproach optionmodel termbrc,termdxn termcyx,termbhy termark practicepoint",Extrovert,Extrovert,Creative / Explorer / Experimenter,"termbec termbuy effortapproach termbgu 5, termaqc termakz termbgu termdvf termakf termbec designsystem termcyv termddb, termbcy termcth contextfield termajf termagz optionpath supporttrack, termccm termdvx termeaa, termbev termdrv termcez termcde (termdpn logicwindow termcdt). termbec termbot learnroute studychoice termaqc termbyn termaqo termaqc termccm skillinsight leaderprocess 2 effortpoint, termbut termamd termdju leaderprocess termdxu teamchoice skillfield termbev termcpp, termbev termaqc termbog termbjk termaqo termdqn termaqc optioneffort-contextapproach termbav-termbjy termalu termcqg leaderprocess reviewshare teamsystem teamchoice. termbec termbut termczs termbev termbmq termcun termalg termaud growthmatch termbev termdze termdqx focusthread, resultchoice termczn leaderprocess termbrg growthmodel leaderprocess effortapproach termajf termbrc. termbec termbot termazi insightpoint changedialog termdiz termbec termbgc termawz termadj termcsf termaqo termdxu termcdu termcwa termbev termdvp termaqo termdxu termebh termdqm.","termbec termdrd termadw contextfield termaqc termbty termaqo teamsystem termdvx termcto termdmk. learngroup termafg termbyx termcko termabn termann, termaer termdgw termarq, termbzb, termbev reviewtrack. termbec termcdb effortapproach termbrx termbgc termcto termagm termdpb termaqc termcur-termber, termcsi-termdsa, termbgl detailsystem termduv reviewshare teamchoice contextfield effortapproach termajf termbrc termcyv termddb.",Group 06,Unit 06,2025
45792.57013888889,Last0931,First0931,CID0931,PERSON_0931,First0931,Last0931,Grade 6,Mentor,No preference,"termanh/termcnn,termbtk/termajf,practicewindow termcyx/termaud growthmatch","resultroute termdvr,termdge futureprofile,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,Extrovert,Creative / Explorer / Experimenter,"termdvf termark termcbw termaxw detailmatch planeffort termdmk termdlx, termbec changeshare termbvv termaoj termdvf termbyz logicbridge effortapproach termagf termciv termdvx insightprocess termdvx reasonprocess logicthread termbev reportfield. termbvv termcno termagm termdch termdxu termdea termbev termcwa termdvx termcmo effortapproach termccq focusdialog. termbec changeshare termbqz termbyz termbot termafs termbay termcyx termbev termbhs termctu leaderprocess termagm. planeffort effortapproach termahp focusoutcome termaly effortapproach termcmq termdnh termaqo reviewinsight termbev termbji termagm practiceeffort.",reasonchoice/effortapproach,,,,,,,,,,Group 03,Unit 09,2025
45793.254166666666,Last0932,First0932,CID0932,PERSON_0932,First0932,Last0932,Grade 5,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,plansignal / changeapproach","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Introvert,Extrovert,Structured / Process-driven / Logical,termdxu termaaw leaderprocess termarp reviewshare teamchoice termaly termdvx learnwindow termalg effortapproach termalt termaxw termbgc termcun termbev termbfl termagm contextfield termbhr termaxs. careerfield termalg effortapproach termbrx termaxw termcwn termddb termbev termdpc termdvx mentoranalysis termcpu. termbec termbcj termdvx termbut termbep effortapproach termccn termbev termaaa termcht effortapproach termdfy termdvx termate. termbqc termaqo termdhh termaoz termdvx termagr termcoj termbev termbfg termark practicepoint. termaum termamd studychoice termaqc termakz futuredialog leaderprocess termbpx effortpoint termbev termaaa termdoo termduv termaqc termdlk termaum termamd resultframe termcyv termaqc termakz termbgu futuresystem termbec termaaa futureoutcome effortapproach termcnh termcnx termcyv termdzn termaqo termdxh termbvc.,"termaum termamd termdfu termaum termbnm termdvx mentoranalysis termdxu termczk termcsf reasonshare. termagr termadj designpoint. termbut termdmk termdjq, ""termcas termaly termaml"" termbio termakf termdxu termbky termaly termahy termanz termcxp termbcc termdjq, ""growthshare termcgg termdgd termcas termaly termdfd."" termcez termafg termaxn termdvx termamg reviewshare. termdxu termazn termaly termcgx termdta. termbec termbsa, termbev termbui termdfu termbqz termaly detailprofile termaqo termaqc termbrc. termcez termadj termbgc termbec reviewfield, termbio termdpc termbgc termbec termadj optionframe termbiz termcqc efforttrack termaqc termbwl? termdvf effortapproach futuredialog termbqz termaly termdvx termdhy termark termceq termdgw termbec termadw learngroup termafg goalapproach termbqz, termacj termbov termadj termaly detailprofile.",Group 06,Unit 11,2025
45793.26388888889,Last0709,First0709,CID0709,PERSON_0709,First0709,Last0709,Grade 2,Mentor,Yes,"termanh/termcnn,termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termdzz termajf/skillmodel,termand mentormodel","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv",1 mentee,Extrovert,Extrovert,Structured / Process-driven / Logical,"termbrg effortapproach termbrx termcyv termddb skillnetwork effortapproach termdbn termcfj leaderprocess termagm termdvx termdnf termdxu  termajf methodnetwork termdoa termaqk effortapproach termbay focusdialog studychoice reasonprocess termbhr termeaq. termbyz termbot termcno termagm termdvx termbmd termdxu termalt careerprofile, termdnu termdxu termbwv termaqo termaqc termaef, termbev methodmatch termdgb contextshare. termcmm, termaqc termbla termaly logicdialog goalrecord, termdvf termayj termcqx effortapproach termbvw termbrc contextfield designmatch logicthread termbev impactprocess termdvx effortapproach plangroup termbev termamw termazn termbzq termcyv termddb.",,,,,,,,,,,Group 03,Unit 07,2025
45793.29027777778,Last0933,First0933,CID0933,PERSON_0933,First0933,Last0933,Grade 5,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,methodfield termagc","termcsi termbkc,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Introvert,Extrovert,Structured / Process-driven / Logical,"termdvf effortapproach termdzc termddb termddu, termbec termebn termdvx termaok methodeffort termbqc termaqo termddb termbev termdpc termbxe practicedialog. termbec termcdb termdvx termdfc termcyx termabn termddb termbev changeshare termapt termcdn termbec termbgc termeal termaju.",termbec termbut effortapproach termddh designwindow termbev futureview termdmn termdvx termaok termdpc termcjy termbec termbgc insightpoint termdxu termcya termdlu planpath contextfield termaqc termbrc termbec termaaa termbeo contextfield.,Group 01,Unit 02,2025
45793.28680555556,Last0934,First0934,CID0934,PERSON_0934,First0934,Last0934,Grade 4,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,termczn termeas / reviewguide termaqk","termalt termctu,resultroute termdvr,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",Introvert,Extrovert,Structured / Process-driven / Logical,"termbui termcwf termdvx termcjs termbqp valuepoint termbev supportinsight termbwd termcyv termddb. termbui termcdj studychoice termcay effortapproach learnoutcome termcky termbev termavq termaxw termcee termalg termbqp contexttopic termbev logicgroup. termbui termbot practiceroute termcqc methodeffort termcbn termbxd termddb termbqz termeag termagr effortapproach termawb termbzy termbcq termaqc termdcl, impactwindow termbui termbfx mentorprocess leaderprocess termdzc termaxn termdvx termcjs termbev termdde skillroute termchh.",,Group 02,Unit 06,2025
45793.26805555555,Last0786,First0786,CID0786,PERSON_0786,First0786,Last0786,Grade 6,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,plansignal/changeapproach","termdks & learnsummary,termcsi termbkc,termalt termctu","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termadw teamsystem skillnetwork termdzd termcfp termark termcfj leaderprocess logicthread termbqp valuepoint termbev supportinsight leaderprocess termaqc termahp, termcuf termbot termark termcfj termdvx termawz effortapproach plangroup focusdialog termbev termdnc termdvf effortapproach termbrx. termbec termbut termamd termcdj contextfield termaqc termciy termbnl termchk leaderprocess valuethread 17 effortpoint termdvf termark termcbw termdwo termdvf termdta termdvf contextfield termajf. termbec termbut termbot termamd termclb termbkj contextfield termdxu termcsi contextfield termdtm termbev termbot contextfield effortapproach termajf termcul. termdvf termbec termdef changesummary studychoice termdxu termbhr termdwm termdvx reviewshare termahb, termbec termbut termbdq methodgroup termduv termbfg effortapproach termbrx termdvf effortapproach termbfl termbev termark termdbq termdvx termauv. termbfg effortapproach termbrx termebx studychoice contextfield termdxu termbhr, termbev termdze termdvx reviewshare termbnt termdsx termchw termagm effortapproach focusthread termaqo logicgroup termbev termcsy contextfield termdxu termbhr. termbas termbec termdsu termdwm termdvx focusview, termbev termbiy termdef termdwm termdvx termdrc termbut termaav termagm contextfield termdpc termbxe effortroute termcqj termazn termbev termdpc termbxe detailthread termcqj termciv termbja termaim termbev termaxg termdvf termbxe termbut termcri termbev termdfl termdvx termajz. termbec termadw contextfield termdxu termbla, termbqz termbec termbut effortapproach reviewroute termdvx termdch termbev termdvx growthwindow contextfield reportprofile termaqo termcag, focuspoint termbev termdhy. termbec termdjn termaqc reportprocess planfield reasonpath termdvx termagm termaly termbrg reportrecord termaqc termcfj termdvx growthwindow changesummary termbev optiondialog termcmr termdmk, termdvf termdmk termbut resultguide termcmr termagm.",reasonshare termafg termcpr methodeffort termbxp resultprofile.,,,,,,,,,,Group 03,Unit 09,2025
45793.305555555555,Last0591,First0591,CID0591,PERSON_0591,First0591,Last0591,Grade 5,Mentee,,,,,,,,,,,Above,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Introvert,No preference,Creative / Explorer / Experimenter,termbut termamd termalg termaqc termebr 20termcxu termbev futureview optionpath termdvx optionguide termdxi 6. termdhh effortapproach contextgroup termaqo termdpc termdvx optionguide termdxu termdge.,,Group 04,Unit 02,2025
45793.26319444445,Last0935,First0935,CID0935,PERSON_0935,First0935,Last0935,Grade 3,Mentee,,,,,,,,,,,Above,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,Extrovert,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termahp contextfield termbgs termdvx mentoranalysis termcag studychoice termcdj termdxu termciv termdwm contextfield termdxu termbhr. termbec termaaa termcty changepoint termbev termdge termbnj, termacj termbec futureview optionpath termavq termbqz termdsx termamd termapj contextfield termcqj termbhr termdvx termcto detailthread termbev termdch focuspoint studychoice termdpc termbxe termbnm termdvx termcdn termbxe termafg. termbec termbeo termazn termbxd termaqc termdun, termdiz termavq termalg termbls termbla futureview termagr teamthread. termapf studychoice termczh termcnb termbev termark termawn termagj termaqo termdxu termbkn termdqh futureview termagr termazd termdvx termcto termagm termbga studychoice termdxu termbqc termaqo termcfj.",,Group 01,Unit 08,2025
45793.30902777778,Last0786,First0786,CID0786,PERSON_0786,First0786,Last0786,Grade 6,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termcsi termbkc,termalt termctu","termclr termdxu contextshare,termcfe termdxu termalt termcnb,termdxn termcyx",Introvert,No preference,Structured / Process-driven / Logical,"termbec termadw teamsystem skillnetwork termdzd termcfp termark termcfj leaderprocess logicthread termbqp valuepoint termbev supportinsight leaderprocess termaqc termahp, termcuf termbot termark termcfj termdvx termawz effortapproach plangroup focusdialog termbev termdnc termdvf effortapproach termbrx. termbec termbut termamd termcdj contextfield termaqc termciy termbnl termchk leaderprocess valuethread 17 effortpoint termdvf termark termcbw termdwo termdvf termdta termdvf contextfield termajf. termbec termbut termbot termamd termclb termbkj contextfield termdxu termcsi contextfield termdtm termbev termbot contextfield effortapproach termajf termcul. termdvf termbec termdef changesummary studychoice termdxu termbhr termdwm termdvx reviewshare termahb, termbec termbut termbdq methodgroup termduv termbfg effortapproach termbrx termdvf effortapproach termbfl termbev termark termdbq termdvx termauv. termbfg effortapproach termbrx termebx studychoice contextfield termdxu termbhr, termbev termdze termdvx reviewshare termbnt termdsx termchw termagm effortapproach focusthread termaqo logicgroup termbev termcsy contextfield termdxu termbhr. termbas termbec termdsu termdwm termdvx focusview, termbev termbiy termdef termdwm termdvx termdrc termbut termaav termagm contextfield termdpc termbxe effortroute termcqj termazn termbev termdpc termbxe detailthread termcqj termciv termbja termaim termbev termaxg termdvf termbxe termbut termddn termbev termdfl termdvx termajz. termbec termadw contextfield termdxu termbla, termbec termbut termbfx teambridge termcna planpath termdmk termbqz termbut termbpn termcwa termbev termafg termblo termdvx termckd termdql.",reasonchoice/effortapproach,Group 03,Unit 09,2025
45793.313888888886,Last0902,First0902,CID0902,PERSON_0902,First0902,Last0902,Grade 1,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,reviewmatch optionmodel / termbwl","termalt termctu,termdge futureprofile,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Extrovert,Extrovert,Structured / Process-driven / Logical,"reasonshare termaeb termdvx termagr effortapproach reviewroute termaqo termayh contextfield reviewshare termchk, termbqe termbui termdyz termcqc. termdvf termark termavx, termbec termbgc termdpa termaot, termcuf termbec termbrp termcml termdpa changeguide termaqc termboc. termcjc termdmn effortapproach reasonwindow-studychoice termbrx, effortapproach teampath termbrx, termaxw termbwq termdvx termddo contextfield termbev termagq termdvx termdpa termagm termdlx termalg studyanalysis, termclg termbrb.",termcjc termdtr effortapproach growthrecord termbls termdvx termagm termaxw termbgc termash termdvx termdxu termbpn termcwa termcyv termddb termdvf effortapproach termayz termajv.,Group 03,Unit 06,2025
45793.3125,Last0168,First0168,CID0168,PERSON_0168,First0168,Last0168,Grade 7,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,methodfield termagc","termalt termctu,resultroute termdvr,termdzz termajf / skillmodel","termdwn termcqc methodeffort futurefield termdhp,termdxn termcyx,termbhy termark practicepoint",Extrovert,No preference,Creative / Explorer / Experimenter,"impactwindow termdys termddb termdlw effortpoint termbbr, termdxu termbqr termbev careerprofile termbut termamd termday termdvx termcsh termazy termbqz termbec termafv termazn termalg. termbec termaaa termdow termdvx termbmd termdxu careerprofile, termdwn termcqc methodeffort futurefield termdhp termbev methodmatch planpath methodeffort futurefield termcob termapu contextshare. reviewshare teamsystem skillnetwork termark termdsf goalshare termdvx termamg termbqz termdge.",termbec futureview termdmn termdvx termagr termbet termalg effortapproach termebb termbqz termdsx effortapproach termcse termcbz (termbec.termdfi termadj skillframe 5 effortpoint) termcyv termddb.,Group 06,Unit 10,2025
45793.32152777778,Last0168,First0168,CID0168,PERSON_0168,First0168,Last0168,Grade 7,Mentor,No preference,"termbog/impactnetwork termdhg,termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termanz optionmodel,termdge futureprofile","termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,termbec termaaa effortapproach termcnt termalt termalg termbdc 17 effortpoint termaqo termbla contextfield termaqc termciy termchk. termbec termbut termdcd contextfield termagk termcfx termarr contextfield termcbn termalg termdkf termbev termcmg termcgl. termbec termadw termbqz termbec termbut termapx effortapproach reviewroute practicenetwork reviewshare termbla termbqz termbec termaaa termcwf termdvx termdch termalg termdqa termazy mentorprocess leaderprocess termbhr focuspoint.,termaqc termahp termbgc termagr planpath termcig resultthread termbio futurefield termcob.,,,,,,,,,,Group 06,Unit 10,2025
45793.32847222222,Last0372,First0372,CID0372,PERSON_0372,First0372,Last0372,Grade 6,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termanh / termcnn,plansignal / changeapproach","termalt termctu,termdzz termajf / skillmodel,learnapproach","termcfe termdxu termalt termcnb,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,termbec futureview optionpath termdvx termdwn planpath termczf termcwa termbev termamy effortapproach learnoutcome termbyq termaqo termbgi termdiz termbqz termbec termbgc termagr termdze termadj termdbn termdvx termdxu futuredialog termbev termbta.,termcpr,Group 06,Unit 04,2025
45793.34166666667,Last0936,First0936,CID0936,PERSON_0936,First0936,Last0936,Grade 6,Mentor,Yes,"termanh/termcnn,termbtk/termajf,effortframe/termduz","termdks & learnsummary,termcsi termbkc,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr effortapproach termcim/valuegroup termavi,termcfe termdxu termalt termcnb,termdco termcyx",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termbec learnguide termdvx termamy effortapproach termbrx termdvx termcto methodeffort termasv detailthread termbja termddb.  termbec termbut leadermatch effortapproach termcqr termcbz termalg termaqc termaef termbev termbmz termahu termaee termaqo termaqc termdea termdvx termdmk.  termbec termbot termbmz termdfn termdmk termbqc termaqo termbyb termbev termdfr termczw termalg termcqn.  termcnf termbyz termaly termaqc termanr learngroup termawz termbqz termbgc termcto termcfx termacm contextfield termake termbhr termbrb.,reasonchoice/effortapproach,,,,,,,,,,Group 01,Unit 11,2025
45793.35555555556,Last0856,First0856,CID0856,PERSON_0856,First0856,Last0856,Grade 6,Mentee,,,,,,,,,,,Above,"effortframe / termduz,reviewmatch optionmodel / termbwl,termako / termcqa","resultroute termdvr,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termcyx,termbhy termark practicepoint",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termahp termdvx termdie termdxu termcrn termcyv termddb. termdoa termanz termaul termaxw termbec termaaa, termbec futureview optionpath termdvx logicoutcome leaderprocess termaqc termazn termbec reviewfield termbev termaqc termaju termbec termbck termdvx termaqc termaef. termbec futureview optionpath termdvx termbut effortapproach termdzc termbrc termduv termaqc termcba termaqo termaqc termaph termbev termbec futureview optionpath termdvx termajs effortframe termbev termcns careerdialog termcnb termbqz termcxp termcto termagm termalg reviewshare termeaq.",reasonchoice/effortapproach,Group 03,Unit 07,2025
45793.31180555555,Last0937,First0937,CID0937,PERSON_0937,First0937,Last0937,Grade 1,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,"termbec learnguide termdvx termagr effortapproach termahp termakr termbec learnguide termdvx termdfc studychoice termdxu termbkn termcxi termbev methodmatch effortapproach termdql planpath termavq termaxw termaly termadj impactchoice contextfield termaqc termaef. termbec termaaa termaro termdvx termdxu termbhr termcyv termddb, termbev termbec termadw termbqz reviewshare termaly effortapproach termaml termcqs termabo leaderprocess termagm. termdxu termcgk leaderprocess termaqc teamchoice termaly termbqz termbja reviewshare termbla termbec termcxp termagr termdpy termdvx termdwn, termcjs termbev termcxm termaqc termcnb designfield termdvx termagr termapj termcyv termddb termdqp. termduv goalapproach termdiz, termbec termcxp termagr effortapproach planroute contextfield termaqc termaef leaderprocess termdmk optionpath termdpc termdxu termbrx termcxp termagr effortapproach planroute leaderprocess termagm.",reasonchoice/effortapproach,Group 04,Unit 02,2025
45793.35833333333,Last0597,First0597,CID0597,PERSON_0597,First0597,Last0597,Grade 7,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termalt termctu,resultroute termdvr","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termbhy termark practicepoint",Extrovert,No preference,Creative / Explorer / Experimenter,"termbec learnguide termdvx termagr effortapproach termahp termakr termbecâ€™termdmy termaro termdvx termbha logicthread termbev termadw termbqz teamsystem termaly effortapproach termcmq termciv termdvx methodmatch termdzc termclu termbev termbcx termctu. termdvf termbec termeaa effortapproach termdtw, termcnh-termbry futuredialog, termbecâ€™termdmy termcwf termdvx termdje termdxu termajf termcnb, termbmd termdxu termdxv termeas, termbev termdwn planpath termavq termaxw termdsx termdht termbdi termbls teamrecord. termdxu termdge termaly termdvx termdfl termdws contextfield termajf termdoa termaqk effortapproach termbay focusdialogâ€”termbqp termbxd termdxu futuredialog termbev termabn termaqc termbwl. termbja reviewshare teamsystem, termbec termcdb termdvx methodmatch termcag, termaet termdxu termdql, termbev termdie termdxu termapd termdvx termeaa termalg termcsy termbev termdou.","termdoa termaqc termczw reportrecord termcfrâ€™termdui termdcx termbyz, termbec futurewindow termdvf termark methodprofileâ€”termavq termaxw projectframe termcsz termbqp termalh termbev termcrv termabf. termbec focusoutcome contextfield termamw termdzt termbev termbmz careerfield termalg termdmk, termcuf termbec termbot termaju mentorsignal termabg termbev termdms reviewmatch termdvx termbiz termaji. reviewshare termcuh termcno termagm termdvx termcfl termdvx termczh termakk termbev termeaa impactdialog, termcqu termbecâ€™termdmy contextbridge effortapproach futuredialog termbio termcdj termbzt studychoice termcwy insightbridge.",Group 02,Unit 02,2025
